"last_name, first_name","player_id","year","home_run","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","b_rbi","b_total_bases","woba"
"Castillo, Welington",456078,2019,12,29.5,6.4,".209",".417",".267","0.684","41","96",".287"
"Kratz, Erik",456124,2019,1,26.4,3.8,".102",".204",".170","0.374","3","10",".169"
"Núñez, Eduardo",456488,2019,2,15.5,2.3,".228",".305",".243","0.548","20","51",".233"
"Pearce, Steve",456665,2019,1,31.3,7.1,".180",".258",".245","0.503","9","23",".224"
"Cain, Lorenzo",456715,2019,11,17,8,".260",".372",".325","0.697","48","209",".302"
"Solano, Donovan",456781,2019,4,21.5,4.4,".330",".456",".360","0.816","23","98",".346"
"McCutchen, Andrew",457705,2019,10,21,16.4,".256",".457",".378","0.835","29","100",".358"
"Upton, Justin",457708,2019,12,30.5,12.5,".215",".416",".309","0.725","40","91",".307"
"Maybin, Cameron",457727,2019,11,26.8,11.2,".285",".494",".364","0.858","32","118",".362"
"Turner, Justin",457759,2019,27,16,9.3,".290",".509",".372","0.881","67","244",".370"
"Posey III, Buster",457763,2019,7,16,7.6,".257",".368",".320","0.688","38","149",".298"
"Bruce, Jay",457803,2019,26,24.6,5.7,".216",".523",".261","0.784","59","162",".318"
"Votto, Joey",458015,2019,15,20.2,12.5,".261",".411",".357","0.768","47","216",".332"
"Gardner, Brett",458731,2019,28,19.6,9.5,".251",".503",".325","0.828","74","247",".344"
"Joyce, Matt",459964,2019,7,18.9,16,".295",".450",".408","0.858","23","90",".372"
"Hundley, Nick",460026,2019,2,24.7,2.7,".200",".357",".233","0.590","5","25",".248"
"Braun, Ryan",460075,2019,22,20.7,6.7,".285",".505",".343","0.848","75","232",".354"
"Butera, Drew",460077,2019,0,28.6,8.2,".163",".233",".229","0.462","3","10",".206"
"Gordon, Alex",460086,2019,13,15.8,8.1,".266",".396",".345","0.741","76","220",".319"
"Gómez, Carlos",460576,2019,3,30.3,7.1,".198",".337",".278","0.615","10","29",".268"
"Kemp, Matt",461314,2019,1,30.6,1.6,".200",".283",".210","0.493","5","17",".208"
"Gonzalez, Gio",461829,2019,0,60.7,3.6,".040",".040",".077","0.117","0","1",".060"
"Andrus, Elvis",462101,2019,12,14.8,5.2,".275",".393",".313","0.706","72","236",".300"
"Cervelli, Francisco",465041,2019,3,25.6,8.1,".213",".348",".302","0.650","12","49",".285"
"Cabrera, Melky",466320,2019,7,10.3,4.3,".280",".399",".313","0.712","47","151",".301"
"Sandoval, Pablo",467055,2019,14,22.6,6.1,".268",".507",".313","0.820","41","138",".336"
"Ramos, Wilson",467092,2019,14,13.2,8.4,".288",".416",".351","0.767","73","197",".327"
"Santana, Carlos",467793,2019,34,15.7,15.7,".281",".515",".397","0.912","93","295",".380"
"Parra, Gerardo",467827,2019,9,19.6,6.3,".234",".391",".293","0.684","48","107",".288"
"Chacín, Jhoulys",468504,2019,1,40,4,".125",".250",".160","0.410","1","6",".175"
"González, Carlos",471865,2019,3,31.3,10.8,".200",".283",".289","0.572","10","41",".254"
"Mercer, Jordy",474568,2019,9,21,4.8,".270",".438",".310","0.748","22","112",".314"
"Belt, Brandon",474832,2019,17,20.6,13.5,".234",".403",".339","0.742","57","212",".319"
"Alonso, Yonder",475174,2019,10,20.9,11.6,".199",".346",".296","0.642","37","101",".277"
"Flaherty, Ryan",475247,2019,0,31.8,0,".143",".238",".143","0.381","1","5",".157"
"Smoak, Justin",475253,2019,22,21.2,15.8,".208",".406",".342","0.748","61","168",".323"
"Zimmerman, Ryan",475582,2019,6,20.5,8.9,".257",".415",".321","0.736","27","71",".313"
"Hellickson, Jeremy",476451,2019,0,30.8,15.4,".111",".111",".273","0.384","0","1",".205"
"Kershaw, Clayton",477132,2019,0,24.6,1.5,".102",".122",".120","0.242","1","6",".108"
"Avila, Alex",488671,2019,9,33.8,17.9,".207",".421",".353","0.774","24","69",".323"
"Bourjos, Peter",488721,2019,0,32.6,2.2,".091",".114",".109","0.223","2","5",".098"
"Brantley Jr., Michael",488726,2019,22,10.4,8,".311",".503",".372","0.875","90","289",".367"
"Castro, Jason",488771,2019,13,32,12,".232",".435",".332","0.767","30","103",".328"
"Morrison, Logan",489149,2019,2,26.3,7.9,".200",".400",".263","0.663","3","14",".280"
"Hernández, Gorkys",491676,2019,0,24.6,8.8,".143",".245",".218","0.463","2","12",".204"
"Sucre, Jesús",491696,2019,0,19.4,6,".210",".242",".269","0.511","3","15",".231"
"Graterol, Juan",492802,2019,0,22.2,0,".222",".222",".222","0.444","1","4",".193"
"Gurriel Jr., Yuli",493329,2019,31,10.6,6,".298",".541",".343","0.884","104","305",".364"
"Beckham, Gordon",493596,2019,6,28.3,5.4,".215",".372",".271","0.643","15","83",".274"
"Rodríguez, Ronny",500135,2019,14,27.9,4.4,".221",".438",".252","0.690","43","121",".283"
"Solarte, Yangervis",500208,2019,1,20.5,5.1,".205",".315",".247","0.562","7","23",".236"
"Rojas, Miguel",500743,2019,5,11.8,6.1,".284",".379",".331","0.710","46","183",".305"
"Quintana, Jose",500779,2019,0,42.9,0,".093",".111",".093","0.204","3","6",".087"
"Escobar, Eduardo",500871,2019,35,18.6,7.2,".269",".511",".320","0.831","118","325",".341"
"Martínez, José A.",500874,2019,10,22,9.4,".269",".410",".340","0.750","42","137",".323"
"Adrianza, Ehire",501303,2019,5,16.9,8.5,".272",".416",".349","0.765","22","84",".326"
"Lagares, Juan",501571,2019,5,26.3,7.7,".213",".326",".279","0.605","27","84",".258"
"Almonte, Abraham",501659,2019,1,21.1,18.4,".290",".548",".421","0.969","4","17",".406"
"Freese, David",501896,2019,11,23.7,12.4,".315",".599",".403","1.002","29","97",".415"
"Davis, Khris",501981,2019,23,27.4,8.8,".220",".387",".293","0.680","73","186",".289"
"Minor, Mike",501985,2019,0,60,0,".000",".000",".000","0.000","0","0",".000"
"Archer, Chris",502042,2019,0,46.3,7.3,".114",".114",".184","0.298","2","4",".146"
"Pham, Tommy",502054,2019,21,18.8,12.4,".273",".450",".369","0.819","68","255",".349"
"Martinez, J.D.",502110,2019,36,21,11,".304",".557",".383","0.940","105","320",".386"
"Negrón, Kristopher",502117,2019,2,31.7,6.1,".247",".338",".293","0.631","8","26",".269"
"Samardzija, Jeff",502188,2019,0,53.6,0,".120",".160",".120","0.280","1","8",".118"
"Leake, Mike",502190,2019,0,45.8,4.2,".048",".048",".091","0.139","1","1",".071"
"Reddick, Josh",502210,2019,14,12,6.5,".275",".409",".319","0.728","56","205",".308"
"Freeman, Mike",502273,2019,4,28.6,10.3,".277",".390",".362","0.752","24","69",".327"
"Dyson, Jarrod",502481,2019,7,19,10.4,".230",".320",".313","0.633","27","128",".281"
"Murphy, Daniel",502517,2019,13,15.5,6.7,".279",".452",".328","0.780","78","198",".328"
"Gale, Rocky",502570,2019,0,46.7,0,".133",".133",".133","0.266","0","2",".116"
"Anderson, Chase",502624,2019,0,54.5,4.5,".100",".125",".143","0.268","1","5",".124"
"Goldschmidt, Paul",502671,2019,34,24.3,11.4,".260",".476",".346","0.822","97","284",".346"
"Holland, Derek",502706,2019,0,62.5,6.3,".071",".071",".133","0.204","0","1",".104"
"Gonzalez, Marwin",503556,2019,15,21.2,6.7,".264",".414",".322","0.736","55","176",".313"
"Darvish, Yu",506433,2019,0,50,3.2,".089",".089",".119","0.208","3","5",".097"
"León, Sandy",506702,2019,5,24.6,6.8,".192",".297",".251","0.548","19","51",".239"
"Sanchez, Adrián",506703,2019,0,31.3,3.1,".226",".226",".250","0.476","1","7",".212"
"Altuve, Jose",514888,2019,31,15,7.5,".298",".550",".353","0.903","74","275",".374"
"Hernández, César",514917,2019,14,15,6.7,".279",".408",".333","0.741","71","250",".315"
"Segura, Jean",516416,2019,12,11.8,4.9,".280",".420",".323","0.743","60","242",".315"
"Castro, Starlin",516770,2019,22,16.4,4.1,".270",".436",".300","0.736","86","277",".307"
"Marte, Starling",516782,2019,23,16,4.3,".295",".503",".342","0.845","82","271",".353"
"Pirela, José",517369,2019,1,29.2,8.3,".182",".364",".250","0.614","2","8",".262"
"Bettis, Chad",518452,2019,0,20,20,".000",".000",".286","0.286","0","0",".197"
"Bumgarner, Madison",518516,2019,2,52.6,11.8,".127",".222",".236","0.458","4","14",".213"
"Centeno, Juan",518542,2019,0,11.1,11.1,".133",".133",".278","0.411","2","2",".213"
"Culberson, Charlie",518586,2019,5,30.6,4.2,".259",".437",".294","0.731","20","59",".306"
"d'Arnaud, Travis",518595,2019,16,21.7,8.2,".251",".433",".312","0.745","69","152",".314"
"Descalso, Daniel",518614,2019,2,29.4,11.9,".173",".250",".271","0.521","15","42",".238"
"Dietrich, Derek",518618,2019,19,24.2,9.2,".187",".462",".328","0.790","43","116",".334"
"Donaldson, Josh",518626,2019,37,23.5,15.2,".259",".521",".379","0.900","94","286",".377"
"Elmore, Jake",518653,2019,0,16.3,4.1,".213",".234",".245","0.479","4","11",".213"
"Freeman, Freddie",518692,2019,38,18.4,12.6,".295",".549",".389","0.938","121","328",".387"
"Grandal, Yasmani",518735,2019,28,22,17.2,".246",".468",".380","0.848","77","240",".361"
"Heyward, Jason",518792,2019,21,18.7,11.5,".251",".429",".343","0.772","62","220",".328"
"Kelly, Merrill",518876,2019,0,41.7,3.3,".019",".019",".056","0.075","2","1",".042"
"LeMahieu, DJ",518934,2019,26,13.7,7,".327",".518",".375","0.893","102","312",".375"
"Lucroy, Jonathan",518960,2019,8,15.5,8.2,".232",".355",".305","0.660","36","104",".286"
"Moreland, Mitch",519048,2019,19,22.1,10.1,".252",".507",".328","0.835","58","151",".347"
"Moustakas, Mike",519058,2019,35,16.8,9.1,".254",".516",".329","0.845","87","270",".348"
"Pomeranz, Drew",519141,2019,0,65,0,".000",".000",".000","0.000","0","0",".000"
"Rizzo, Anthony",519203,2019,27,14,11.6,".293",".520",".405","0.925","94","266",".390"
"Romine, Austin",519222,2019,8,20.8,4.2,".281",".439",".310","0.749","35","100",".315"
"Sogard, Eric",519299,2019,13,14.3,8.6,".290",".457",".353","0.810","40","181",".342"
"Stanton, Giancarlo",519317,2019,3,33.3,16.7,".288",".492",".403","0.895","13","29",".379"
"Thames, Eric",519346,2019,25,30.5,11.1,".247",".505",".346","0.851","61","200",".354"
"Vogt, Stephen",519390,2019,10,23.6,7.1,".263",".490",".314","0.804","40","125",".331"
"Galvis, Freddy",520471,2019,23,24.6,4.8,".260",".438",".296","0.734","70","244",".307"
"Forsythe, Logan",523253,2019,7,27.2,12,".227",".353",".325","0.678","39","112",".298"
"Flores, Wilmer",527038,2019,9,10.9,5.3,".317",".487",".361","0.848","37","129",".358"
"Puello, César",527049,2019,4,25.9,6.8,".248",".384",".356","0.740","18","48",".325"
"Teheran, Julio",527054,2019,0,40,0,".109",".127",".107","0.234","4","7",".099"
"LaMarre, Ryan",534606,2019,2,19.2,11.5,".217",".478",".308","0.786","3","11",".329"
"Tovar, Wilfredo",541600,2019,0,17,5.7,".193",".253",".239","0.492","5","21",".217"
"García, Avisaíl",541645,2019,20,23.6,5.8,".282",".464",".332","0.796","72","227",".334"
"Pérez, Hernán",541650,2019,8,26.8,4.5,".228",".379",".262","0.641","18","88",".271"
"Inciarte, Ender",542255,2019,5,17.8,11.3,".246",".397",".343","0.740","24","79",".318"
"Ozuna, Marcell",542303,2019,29,20.8,11.3,".241",".472",".328","0.800","89","229",".336"
"Villar, Jonathan",542340,2019,24,24.6,8.5,".274",".453",".339","0.792","73","291",".335"
"Ortega, Rafael",542364,2019,2,22.9,8.3,".205",".307",".271","0.578","10","27",".254"
"Adames, Cristhian",542436,2019,0,33.3,8.3,".318",".364",".375","0.739","2","8",".326"
"Santana, Danny",542454,2019,28,29.5,4.9,".283",".534",".324","0.858","81","253",".352"
"Aguilar, Jesús",542583,2019,12,22,11.7,".236",".389",".325","0.714","50","122",".307"
"Beckham, Tim",542921,2019,15,31.1,6.4,".237",".461",".293","0.754","47","140",".315"
"Berti, Jon",542932,2019,6,25.4,8.4,".273",".406",".348","0.754","24","104",".326"
"Broxton, Keon",542979,2019,6,45.6,8.8,".167",".275",".242","0.517","16","56",".229"
"Chatwood, Tyler",543022,2019,0,28.6,4.8,".167",".278",".211","0.489","1","5",".210"
"Crawford, Brandon",543063,2019,11,20.9,9.5,".228",".350",".304","0.654","59","175",".281"
"Cron, C.J.",543068,2019,25,21.4,5.8,".253",".469",".311","0.780","78","215",".325"
"Davis, Taylor",543089,2019,1,20,10,".167",".333",".250","0.583","4","6",".253"
"DeSclafani, Anthony",543101,2019,0,49.1,0,".109",".109",".109","0.218","1","6",".095"
"Dickerson, Alex",543105,2019,6,22.1,6.8,".276",".489",".332","0.821","28","85",".341"
"Federowicz, Tim",543148,2019,4,37.3,6,".160",".347",".212","0.559","7","26",".236"
"Galloway, Isaac",543194,2019,0,31.5,0,".167",".185",".167","0.352","1","10",".151"
"Gomes, Yan",543228,2019,12,23.5,10.6,".223",".389",".316","0.705","43","122",".298"
"Gray, Sonny",543243,2019,0,31.7,3.3,".152",".196",".188","0.384","3","9",".169"
"Grossman, Robbie",543257,2019,6,17.8,12.2,".240",".348",".334","0.682","38","146",".299"
"Harrison, Josh",543281,2019,1,18.4,4.1,".175",".263",".218","0.481","8","36",".208"
"Hendricks, Kyle",543294,2019,0,45.3,3.1,".148",".167",".193","0.360","5","9",".165"
"Herrmann, Chris",543302,2019,1,30.9,9.6,".202",".274",".280","0.554","8","23",".248"
"Hicks, Aaron",543305,2019,12,28.2,12.2,".235",".443",".325","0.768","36","98",".325"
"Hicks, John",543308,2019,13,32.7,3.9,".210",".379",".240","0.619","35","121",".259"
"Higashioka, Kyle",543309,2019,3,45.6,0,".214",".464",".211","0.675","11","26",".270"
"Hosmer, Eric",543333,2019,22,24.4,6,".265",".425",".310","0.735","99","263",".309"
"Joseph, Caleb",543376,2019,0,24.4,2.4,".211",".263",".250","0.513","3","10",".227"
"Joseph, Corban",543377,2019,1,17.6,4.4,".156",".250",".191","0.441","7","16",".189"
"Kipnis, Jason",543401,2019,17,17.2,7.8,".245",".410",".304","0.714","65","188",".301"
"Lavarnway, Ryan",543432,2019,2,26.3,5.3,".278",".722",".316","1.038","7","13",".414"
"Lyles, Jordan",543475,2019,0,58.3,2.1,".089",".089",".128","0.217","4","4",".104"
"Mahtook, Mikie",543484,2019,0,44,8,".000",".000",".080","0.080","0","0",".055"
"McCann, James",543510,2019,18,28.8,6.3,".273",".460",".328","0.788","60","202",".333"
"Melville, Tim",543532,2019,0,30,0,".250",".250",".250","0.500","2","2",".217"
"Miller, Brad",543543,2019,13,26.5,8.8,".260",".565",".329","0.894","25","87",".368"
"Nola, Austin",543592,2019,10,23.6,8.6,".269",".454",".342","0.796","31","108",".337"
"Rendon, Anthony",543685,2019,34,13.3,12.4,".319",".598",".412","1.010","126","326",".413"
"Roark, Tanner",543699,2019,1,38.2,0,".152",".273",".152","0.425","2","9",".175"
"Semien, Marcus",543760,2019,33,13.7,11.6,".285",".522",".369","0.891","92","343",".373"
"Shaw, Travis",543768,2019,7,33,13.3,".157",".270",".281","0.551","16","62",".248"
"Shuck, JB",543776,2019,0,17.5,14,".213",".255",".339","0.594","2","12",".279"
"Springer III, George",543807,2019,39,20.3,12.1,".292",".591",".383","0.974","96","283",".400"
"Strange-Gordon, Dee",543829,2019,3,14.5,4.3,".275",".359",".304","0.663","34","141",".282"
"Vázquez, Christian",543877,2019,23,19.4,6.3,".276",".477",".320","0.797","72","230",".331"
"Wong, Kolten",543939,2019,11,15.1,8.6,".285",".423",".361","0.784","59","202",".334"
"Gregorius, Didi",544369,2019,16,15.4,4.9,".238",".441",".276","0.717","61","143",".297"
"Garcia, Leury",544725,2019,8,22.5,3.4,".279",".378",".310","0.688","40","218",".294"
"Strasburg, Stephen",544931,2019,1,31.3,3.8,".167",".222",".200","0.422","10","16",".186"
"Vargas, Ildemaro",545121,2019,6,11.4,4.3,".269",".413",".299","0.712","24","83",".300"
"Bauer, Trevor",545333,2019,0,54.5,9.1,".158",".158",".238","0.396","0","3",".190"
"Grichuk, Randal",545341,2019,31,26,5.6,".232",".457",".280","0.737","80","268",".307"
"Marisnick, Jake",545350,2019,10,29.9,5.3,".233",".411",".289","0.700","34","120",".297"
"Stassi, Max",545358,2019,1,33.3,8.2,".136",".167",".211","0.378","5","22",".177"
"Trout, Mike",545361,2019,45,20,18.3,".291",".645",".438","1.083","104","303",".436"
"Herrera, Odúbel",546318,2019,1,23.7,7.9,".222",".341",".288","0.629","16","43",".272"
"Alford, Anthony",546990,2019,1,36.7,3.3,".179",".286",".233","0.519","1","8",".228"
"Almora Jr., Albert",546991,2019,12,17.1,4.4,".236",".381",".271","0.652","32","129",".271"
"Ruiz, Rio",547004,2019,12,21.3,9.7,".232",".376",".306","0.682","46","139",".294"
"Delmonico, Nicky",547170,2019,1,36.8,5.9,".206",".286",".265","0.551","6","18",".243"
"Wolters, Tony",547172,2019,1,16.5,8.8,".262",".329",".337","0.666","42","118",".290"
"Lorenzen, Michael",547179,2019,1,32.1,9.4,".208",".313",".283","0.596","6","15",".262"
"Harper, Bryce",547180,2019,35,26.1,14.5,".260",".510",".372","0.882","114","292",".365"
"Pérez, Roberto",547379,2019,24,28.3,10,".239",".452",".321","0.773","63","176",".326"
"Ryu, Hyun Jin",547943,2019,1,34.3,6,".157",".235",".218","0.453","3","12",".202"
"Martin, Leonys",547982,2019,9,29.5,8,".199",".343",".276","0.619","19","81",".269"
"Abreu, José",547989,2019,33,21.9,5.2,".284",".503",".330","0.833","123","319",".344"
"Stripling, Ross",548389,2019,0,29.2,8.3,".150",".150",".227","0.377","1","3",".181"
"Díaz, Elias",553869,2019,2,16.9,6.9,".241",".307",".296","0.603","28","93",".265"
"Narváez, Omar",553882,2019,22,19.1,9.8,".278",".460",".353","0.813","55","197",".345"
"Astudillo, Willians",553902,2019,4,3.9,2.5,".268",".379",".299","0.678","21","72",".288"
"Suárez, Eugenio",553993,2019,49,28.5,10.6,".271",".572",".358","0.930","103","329",".381"
"Wheeler, Zack",554430,2019,1,29.7,3.1,".211",".298",".262","0.560","6","17",".246"
"Polanco, Gregory",570256,2019,6,29.3,7.2,".242",".425",".301","0.726","17","65",".305"
"Santana, Domingo",570267,2019,21,32.3,9.9,".253",".441",".329","0.770","69","199",".326"
"González, Erik",570481,2019,1,23.7,5.8,".254",".317",".301","0.618","6","45",".262"
"Urshela, Gio",570482,2019,21,18.3,5.3,".314",".534",".355","0.889","74","236",".369"
"Sánchez, Yolmer",570560,2019,2,21.1,7.9,".252",".321",".318","0.639","43","159",".281"
"Ureña, José",570632,2019,0,63.6,4.5,".000",".000",".050","0.050","0","0",".035"
"Schoop, Jonathan",570731,2019,23,25,4.3,".256",".473",".304","0.777","59","205",".324"
"Adams, Matt",571431,2019,20,34.5,6,".226",".465",".276","0.741","56","144",".306"
"Altherr, Aaron",571437,2019,1,37.9,4.5,".082",".164",".136","0.300","3","10",".135"
"Arenado, Nolan",571448,2019,41,14,9.4,".315",".583",".379","0.962","118","343",".392"
"Barnhart, Tucker",571466,2019,11,22.8,12.1,".231",".380",".328","0.708","40","120",".301"
"Baron, Steven",571467,2019,0,60,0,".200",".300",".200","0.500","1","3",".209"
"Bour, Justin",571506,2019,8,30.6,10,".172",".364",".259","0.623","26","55",".267"
"Corbin, Patrick",571578,2019,0,37.5,4.2,".092",".108",".132","0.240","4","7",".112"
"Farmer, Kyle",571657,2019,9,29.9,5.1,".230",".410",".279","0.689","27","75",".289"
"Freitas, David",571679,2019,0,25,20,".067",".067",".250","0.317","1","1",".182"
"Gennett, Scooter",571697,2019,2,29.5,1.4,".226",".323",".245","0.568","11","43",".241"
"Goodwin, Brian",571718,2019,17,28.2,8.3,".262",".470",".326","0.796","47","194",".332"
"Hamilton, Billy",571740,2019,0,24.6,9.1,".218",".275",".289","0.564","15","87",".251"
"Haniger, Mitch",571745,2019,15,28.6,10.6,".220",".463",".314","0.777","32","114",".326"
"Hernández, Enrique",571771,2019,17,21.1,7.8,".237",".411",".304","0.715","64","170",".301"
"Holt, Brock",571788,2019,3,19.3,9.5,".297",".402",".369","0.771","31","104",".333"
"Lamb, Jake",571875,2019,6,24.3,14.2,".193",".353",".323","0.676","30","66",".297"
"Maile, Luke",571912,2019,2,25.6,6.2,".151",".235",".205","0.440","9","28",".194"
"Matz, Steven",571927,2019,1,27.9,0,".228",".281",".228","0.509","1","16",".217"
"Mikolas, Miles",571945,2019,0,43.5,0,".136",".153",".136","0.289","2","9",".124"
"Muncy, Max",571970,2019,35,25.3,15.3,".251",".515",".374","0.889","98","251",".372"
"Murphy, John Ryan",571974,2019,4,40,8.6,".175",".413",".246","0.659","7","26",".276"
"Myers, Wil",571976,2019,18,34.3,10.4,".239",".418",".321","0.739","53","182",".316"
"Naquin, Tyler",571980,2019,10,22.4,4.8,".288",".467",".325","0.792","34","128",".330"
"Owings, Chris",572008,2019,3,39.8,7.1,".139",".233",".209","0.442","14","42",".198"
"Phegley, Josh",572033,2019,12,18.4,4.4,".239",".411",".282","0.693","62","129",".291"
"Piscotty, Stephen",572039,2019,13,21.4,7.4,".249",".412",".309","0.721","44","147",".306"
"Pollock, AJ",572041,2019,15,21.6,6.7,".266",".468",".327","0.795","47","144",".333"
"Rickard, Joey",572073,2019,3,26.5,9.5,".226",".357",".312","0.669","10","60",".290"
"Seager, Kyle",572122,2019,23,19.4,9.9,".239",".468",".321","0.789","63","184",".332"
"Taylor, Michael A.",572191,2019,1,35.1,7.2,".250",".364",".305","0.669","3","32",".289"
